window_id,window_hour,period_role,interval_start_utc,interval_end_utc,local_date,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh,forecast_cutoff_utc,forecast_method,forecast_erco_solar_generation_mwh,forecast_erco_wind_generation_mwh,forecast_consumed_co2_lbs_per_kwh
2025-01-01_30d_d168_h3,26,context,2024-12-26T05:00:00Z,2024-12-26T06:00:00Z,2024-12-25,14.42,1.0,11792.0,0.8826280222492792,,,,,
2025-01-01_30d_d168_h3,27,context,2024-12-26T06:00:00Z,2024-12-26T07:00:00Z,2024-12-26,16.72,1.0,9631.0,0.942311117370054,,,,,
2025-01-01_30d_d168_h3,28,context,2024-12-26T07:00:00Z,2024-12-26T08:00:00Z,2024-12-26,16.97,1.0,8672.0,0.9593141973765361,,,,,
2025-01-01_30d_d168_h3,29,context,2024-12-26T08:00:00Z,2024-12-26T09:00:00Z,2024-12-26,17.88,1.0,8469.0,0.9583021966075084,,,,,
2025-01-01_30d_d168_h3,30,context,2024-12-26T09:00:00Z,2024-12-26T10:00:00Z,2024-12-26,19.07,1.0,7096.0,0.9823517870648166,,,,,
2025-01-01_30d_d168_h3,31,context,2024-12-26T10:00:00Z,2024-12-26T11:00:00Z,2024-12-26,20.98,1.0,5812.0,1.0136198711970965,,,,,
2025-01-01_30d_d168_h3,32,context,2024-12-26T11:00:00Z,2024-12-26T12:00:00Z,2024-12-26,22.81,1.0,4645.0,1.0526523144950013,,,,,
2025-01-01_30d_d168_h3,33,context,2024-12-26T12:00:00Z,2024-12-26T13:00:00Z,2024-12-26,22.11,1.0,4947.0,1.0353800484281495,,,,,
2025-01-01_30d_d168_h3,34,context,2024-12-26T13:00:00Z,2024-12-26T14:00:00Z,2024-12-26,24.0,43.0,4903.0,1.0202134745816458,,,,,
2025-01-01_30d_d168_h3,35,context,2024-12-26T14:00:00Z,2024-12-26T15:00:00Z,2024-12-26,22.64,1622.0,4825.0,1.003888830906052,,,,,
2025-01-01_30d_d168_h3,36,context,2024-12-26T15:00:00Z,2024-12-26T16:00:00Z,2024-12-26,20.37,5107.0,4769.0,0.9335675330903724,,,,,
2025-01-01_30d_d168_h3,37,context,2024-12-26T16:00:00Z,2024-12-26T17:00:00Z,2024-12-26,19.88,6761.0,6316.0,0.8769005917073062,,,,,
2025-01-01_30d_d168_h3,38,context,2024-12-26T17:00:00Z,2024-12-26T18:00:00Z,2024-12-26,18.64,7701.0,7739.0,0.8289998153845071,,,,,
2025-01-01_30d_d168_h3,39,context,2024-12-26T18:00:00Z,2024-12-26T19:00:00Z,2024-12-26,17.72,8383.0,8525.0,0.7941649943737454,,,,,
2025-01-01_30d_d168_h3,40,context,2024-12-26T19:00:00Z,2024-12-26T20:00:00Z,2024-12-26,17.3,9187.0,8605.0,0.7733521633305239,,,,,
2025-01-01_30d_d168_h3,41,context,2024-12-26T20:00:00Z,2024-12-26T21:00:00Z,2024-12-26,17.38,10513.0,8250.0,0.7396395006309934,,,,,
2025-01-01_30d_d168_h3,42,context,2024-12-26T21:00:00Z,2024-12-26T22:00:00Z,2024-12-26,17.47,10530.0,7167.0,0.7463297745347576,,,,,
2025-01-01_30d_d168_h3,43,context,2024-12-26T22:00:00Z,2024-12-26T23:00:00Z,2024-12-26,24.83,7287.0,5075.0,0.8433276839682248,,,,,
2025-01-01_30d_d168_h3,44,context,2024-12-26T23:00:00Z,2024-12-27T00:00:00Z,2024-12-26,45.36,795.0,3566.0,0.9803717756243201,,,,,
2025-01-01_30d_d168_h3,45,context,2024-12-27T00:00:00Z,2024-12-27T01:00:00Z,2024-12-26,40.6,1.0,4079.0,0.9928025581469614,,,,,
2025-01-01_30d_d168_h3,46,context,2024-12-27T01:00:00Z,2024-12-27T02:00:00Z,2024-12-26,38.06,1.0,4643.0,1.0333621503488524,,,,,
2025-01-01_30d_d168_h3,47,context,2024-12-27T02:00:00Z,2024-12-27T03:00:00Z,2024-12-26,32.45,1.0,5262.0,1.0445417197063762,,,,,
2025-01-01_30d_d168_h3,48,context,2024-12-27T03:00:00Z,2024-12-27T04:00:00Z,2024-12-26,27.65,1.0,5624.0,1.0374695942946062,,,,,
2025-01-01_30d_d168_h3,49,context,2024-12-27T04:00:00Z,2024-12-27T05:00:00Z,2024-12-26,27.34,1.0,6929.0,0.9976256024084967,,,,,
2025-01-01_30d_d168_h3,50,context,2024-12-27T05:00:00Z,2024-12-27T06:00:00Z,2024-12-26,24.84,1.0,9265.0,0.9199459265143324,,,,,
2025-01-01_30d_d168_h3,51,context,2024-12-27T06:00:00Z,2024-12-27T07:00:00Z,2024-12-27,24.04,1.0,11626.0,0.8471934084586963,,,,,
2025-01-01_30d_d168_h3,52,context,2024-12-27T07:00:00Z,2024-12-27T08:00:00Z,2024-12-27,21.36,1.0,13048.0,0.8011495203881417,,,,,
2025-01-01_30d_d168_h3,53,context,2024-12-27T08:00:00Z,2024-12-27T09:00:00Z,2024-12-27,18.74,1.0,15089.0,0.7378421304096127,,,,,
2025-01-01_30d_d168_h3,54,context,2024-12-27T09:00:00Z,2024-12-27T10:00:00Z,2024-12-27,16.13,1.0,16492.0,0.6928950875763489,,,,,
2025-01-01_30d_d168_h3,55,context,2024-12-27T10:00:00Z,2024-12-27T11:00:00Z,2024-12-27,15.78,1.0,18277.0,0.6294755529311677,,,,,
2025-01-01_30d_d168_h3,56,context,2024-12-27T11:00:00Z,2024-12-27T12:00:00Z,2024-12-27,17.74,1.0,19621.0,0.6007277704980669,,,,,
2025-01-01_30d_d168_h3,57,context,2024-12-27T12:00:00Z,2024-12-27T13:00:00Z,2024-12-27,18.09,1.0,20300.0,0.6168880544114854,,,,,
2025-01-01_30d_d168_h3,58,context,2024-12-27T13:00:00Z,2024-12-27T14:00:00Z,2024-12-27,18.7,357.0,20105.0,0.6096897441754059,,,,,
2025-01-01_30d_d168_h3,59,context,2024-12-27T14:00:00Z,2024-12-27T15:00:00Z,2024-12-27,15.86,5448.0,18997.0,0.5429671778315275,,,,,
2025-01-01_30d_d168_h3,60,context,2024-12-27T15:00:00Z,2024-12-27T16:00:00Z,2024-12-27,7.79,14137.0,15093.0,0.4525724489584553,,,,,
2025-01-01_30d_d168_h3,61,context,2024-12-27T16:00:00Z,2024-12-27T17:00:00Z,2024-12-27,7.5,16061.0,12688.0,0.4591961234111918,,,,,
2025-01-01_30d_d168_h3,62,context,2024-12-27T17:00:00Z,2024-12-27T18:00:00Z,2024-12-27,6.67,16290.0,12662.0,0.4640072177155879,,,,,
2025-01-01_30d_d168_h3,63,context,2024-12-27T18:00:00Z,2024-12-27T19:00:00Z,2024-12-27,5.67,16462.0,13002.0,0.45807771159075517,,,,,
2025-01-01_30d_d168_h3,64,context,2024-12-27T19:00:00Z,2024-12-27T20:00:00Z,2024-12-27,9.72,15161.0,12415.0,0.4932961211838468,,,,,
2025-01-01_30d_d168_h3,65,context,2024-12-27T20:00:00Z,2024-12-27T21:00:00Z,2024-12-27,13.91,13346.0,11047.0,0.5738350244134319,,,,,
2025-01-01_30d_d168_h3,66,context,2024-12-27T21:00:00Z,2024-12-27T22:00:00Z,2024-12-27,16.12,11008.0,6871.0,0.742887632826438,,,,,
2025-01-01_30d_d168_h3,67,context,2024-12-27T22:00:00Z,2024-12-27T23:00:00Z,2024-12-27,28.14,5479.0,5075.0,0.9037771447449281,,,,,
2025-01-01_30d_d168_h3,68,context,2024-12-27T23:00:00Z,2024-12-28T00:00:00Z,2024-12-27,51.19,478.0,6810.0,0.9462273680296934,,,,,
2025-01-01_30d_d168_h3,69,context,2024-12-28T00:00:00Z,2024-12-28T01:00:00Z,2024-12-27,38.13,1.0,10191.0,0.8963834456603837,,,,,
2025-01-01_30d_d168_h3,70,context,2024-12-28T01:00:00Z,2024-12-28T02:00:00Z,2024-12-27,36.37,1.0,13567.0,0.8146259767957453,,,,,
2025-01-01_30d_d168_h3,71,context,2024-12-28T02:00:00Z,2024-12-28T03:00:00Z,2024-12-27,25.85,1.0,15335.0,0.7531271409221262,,,,,
2025-01-01_30d_d168_h3,72,context,2024-12-28T03:00:00Z,2024-12-28T04:00:00Z,2024-12-27,20.34,1.0,17483.0,0.6990845064378686,,,,,
2025-01-01_30d_d168_h3,73,context,2024-12-28T04:00:00Z,2024-12-28T05:00:00Z,2024-12-27,18.52,1.0,19140.0,0.6633167408390613,,,,,
2025-01-01_30d_d168_h3,74,context,2024-12-28T05:00:00Z,2024-12-28T06:00:00Z,2024-12-27,17.15,1.0,20258.0,0.6160858807585655,,,,,
2025-01-01_30d_d168_h3,75,context,2024-12-28T06:00:00Z,2024-12-28T07:00:00Z,2024-12-28,14.54,1.0,19940.0,0.6167890189567817,,,,,
2025-01-01_30d_d168_h3,76,context,2024-12-28T07:00:00Z,2024-12-28T08:00:00Z,2024-12-28,13.04,1.0,18357.0,0.6811939070110092,,,,,
2025-01-01_30d_d168_h3,77,context,2024-12-28T08:00:00Z,2024-12-28T09:00:00Z,2024-12-28,13.34,1.0,16365.0,0.7396065361373647,,,,,
2025-01-01_30d_d168_h3,78,context,2024-12-28T09:00:00Z,2024-12-28T10:00:00Z,2024-12-28,14.14,1.0,15704.0,0.7735816927321578,,,,,
2025-01-01_30d_d168_h3,79,context,2024-12-28T10:00:00Z,2024-12-28T11:00:00Z,2024-12-28,15.52,1.0,15976.0,0.769688986777635,,,,,
2025-01-01_30d_d168_h3,80,context,2024-12-28T11:00:00Z,2024-12-28T12:00:00Z,2024-12-28,16.43,1.0,16351.0,0.749018993145903,,,,,
2025-01-01_30d_d168_h3,81,context,2024-12-28T12:00:00Z,2024-12-28T13:00:00Z,2024-12-28,18.73,1.0,15306.0,0.7982123246324137,,,,,
2025-01-01_30d_d168_h3,82,context,2024-12-28T13:00:00Z,2024-12-28T14:00:00Z,2024-12-28,18.03,76.0,15149.0,0.7965283294489044,,,,,
2025-01-01_30d_d168_h3,83,context,2024-12-28T14:00:00Z,2024-12-28T15:00:00Z,2024-12-28,15.17,3082.0,15300.0,0.7449938481465223,,,,,
2025-01-01_30d_d168_h3,84,context,2024-12-28T15:00:00Z,2024-12-28T16:00:00Z,2024-12-28,9.18,8743.0,15689.0,0.5819748463312688,,,,,
2025-01-01_30d_d168_h3,85,context,2024-12-28T16:00:00Z,2024-12-28T17:00:00Z,2024-12-28,10.06,10917.0,16449.0,0.5138205531586606,,,,,
2025-01-01_30d_d168_h3,86,context,2024-12-28T17:00:00Z,2024-12-28T18:00:00Z,2024-12-28,10.09,10458.0,17797.0,0.5016977283537186,,,,,
2025-01-01_30d_d168_h3,87,context,2024-12-28T18:00:00Z,2024-12-28T19:00:00Z,2024-12-28,8.0,11684.0,18275.0,0.4691438324611925,,,,,
2025-01-01_30d_d168_h3,88,context,2024-12-28T19:00:00Z,2024-12-28T20:00:00Z,2024-12-28,4.61,13162.0,17547.0,0.44659269526393286,,,,,
2025-01-01_30d_d168_h3,89,context,2024-12-28T20:00:00Z,2024-12-28T21:00:00Z,2024-12-28,4.93,13724.0,17437.0,0.43948129658478535,,,,,
2025-01-01_30d_d168_h3,90,context,2024-12-28T21:00:00Z,2024-12-28T22:00:00Z,2024-12-28,4.54,13195.0,17720.0,0.43842700314695626,,,,,
2025-01-01_30d_d168_h3,91,context,2024-12-28T22:00:00Z,2024-12-28T23:00:00Z,2024-12-28,18.51,8991.0,16022.0,0.5270257419011433,,,,,
2025-01-01_30d_d168_h3,92,context,2024-12-28T23:00:00Z,2024-12-29T00:00:00Z,2024-12-28,41.79,1193.0,11340.0,0.8028744266094915,,,,,
2025-01-01_30d_d168_h3,93,context,2024-12-29T00:00:00Z,2024-12-29T01:00:00Z,2024-12-28,36.71,1.0,9508.0,0.9257134013485899,,,,,
2025-01-01_30d_d168_h3,94,context,2024-12-29T01:00:00Z,2024-12-29T02:00:00Z,2024-12-28,31.87,1.0,9695.0,0.9391315739152492,,,,,
2025-01-01_30d_d168_h3,95,context,2024-12-29T02:00:00Z,2024-12-29T03:00:00Z,2024-12-28,33.0,1.0,9171.0,0.954649319153205,,,,,
2025-01-01_30d_d168_h3,96,context,2024-12-29T03:00:00Z,2024-12-29T04:00:00Z,2024-12-28,26.3,1.0,8440.0,0.9693641023510351,,,,,
2025-01-01_30d_d168_h3,97,context,2024-12-29T04:00:00Z,2024-12-29T05:00:00Z,2024-12-28,24.72,1.0,6951.0,0.9980326262848308,,,,,
2025-01-01_30d_d168_h3,98,context,2024-12-29T05:00:00Z,2024-12-29T06:00:00Z,2024-12-28,22.61,1.0,5995.0,1.0138148128848543,,,,,
2025-01-01_30d_d168_h3,99,context,2024-12-29T06:00:00Z,2024-12-29T07:00:00Z,2024-12-29,24.02,1.0,6082.0,1.0321787539634566,,,,,
2025-01-01_30d_d168_h3,100,context,2024-12-29T07:00:00Z,2024-12-29T08:00:00Z,2024-12-29,25.26,1.0,6061.0,1.045578516429266,,,,,
2025-01-01_30d_d168_h3,101,context,2024-12-29T08:00:00Z,2024-12-29T09:00:00Z,2024-12-29,20.85,1.0,6952.0,1.038976570545066,,,,,
2025-01-01_30d_d168_h3,102,context,2024-12-29T09:00:00Z,2024-12-29T10:00:00Z,2024-12-29,17.11,1.0,8024.0,1.0064529157590445,,,,,
2025-01-01_30d_d168_h3,103,context,2024-12-29T10:00:00Z,2024-12-29T11:00:00Z,2024-12-29,16.97,1.0,8508.0,0.9955168024977811,,,,,
2025-01-01_30d_d168_h3,104,context,2024-12-29T11:00:00Z,2024-12-29T12:00:00Z,2024-12-29,16.76,1.0,9577.0,0.9495582823994936,,,,,
2025-01-01_30d_d168_h3,105,context,2024-12-29T12:00:00Z,2024-12-29T13:00:00Z,2024-12-29,16.96,1.0,11053.0,0.8909661699735711,,,,,
2025-01-01_30d_d168_h3,106,context,2024-12-29T13:00:00Z,2024-12-29T14:00:00Z,2024-12-29,17.4,296.0,12432.0,0.812262210836023,,,,,
2025-01-01_30d_d168_h3,107,context,2024-12-29T14:00:00Z,2024-12-29T15:00:00Z,2024-12-29,15.67,4951.0,12290.0,0.7121546240600679,,,,,
2025-01-01_30d_d168_h3,108,context,2024-12-29T15:00:00Z,2024-12-29T16:00:00Z,2024-12-29,14.67,12040.0,8164.0,0.6364314973934551,,,,,
2025-01-01_30d_d168_h3,109,context,2024-12-29T16:00:00Z,2024-12-29T17:00:00Z,2024-12-29,15.74,14189.0,4051.0,0.6785122115376092,,,,,
2025-01-01_30d_d168_h3,110,context,2024-12-29T17:00:00Z,2024-12-29T18:00:00Z,2024-12-29,17.84,15249.0,2565.0,0.68102266189595,,,,,
2025-01-01_30d_d168_h3,111,context,2024-12-29T18:00:00Z,2024-12-29T19:00:00Z,2024-12-29,18.94,15776.0,2111.0,0.6805953817980658,,,,,
2025-01-01_30d_d168_h3,112,context,2024-12-29T19:00:00Z,2024-12-29T20:00:00Z,2024-12-29,18.77,16105.0,1676.0,0.6814880710338392,,,,,
2025-01-01_30d_d168_h3,113,context,2024-12-29T20:00:00Z,2024-12-29T21:00:00Z,2024-12-29,16.43,17064.0,1622.0,0.661769387422904,,,,,
2025-01-01_30d_d168_h3,114,context,2024-12-29T21:00:00Z,2024-12-29T22:00:00Z,2024-12-29,16.07,17674.0,1980.0,0.6382703777661736,,,,,
2025-01-01_30d_d168_h3,115,context,2024-12-29T22:00:00Z,2024-12-29T23:00:00Z,2024-12-29,29.07,11232.0,3038.0,0.7521217506490203,,,,,
2025-01-01_30d_d168_h3,116,context,2024-12-29T23:00:00Z,2024-12-30T00:00:00Z,2024-12-29,55.4,1341.0,3969.0,0.9721538398078674,,,,,
2025-01-01_30d_d168_h3,117,context,2024-12-30T00:00:00Z,2024-12-30T01:00:00Z,2024-12-29,38.71,1.0,5939.0,1.0077526768658374,,,,,
2025-01-01_30d_d168_h3,118,context,2024-12-30T01:00:00Z,2024-12-30T02:00:00Z,2024-12-29,27.08,1.0,8833.0,0.9517452355868906,,,,,
2025-01-01_30d_d168_h3,119,context,2024-12-30T02:00:00Z,2024-12-30T03:00:00Z,2024-12-29,20.39,1.0,13211.0,0.8190513663974459,,,,,
2025-01-01_30d_d168_h3,120,context,2024-12-30T03:00:00Z,2024-12-30T04:00:00Z,2024-12-29,16.05,1.0,18754.0,0.6596755522944215,,,,,
2025-01-01_30d_d168_h3,121,context,2024-12-30T04:00:00Z,2024-12-30T05:00:00Z,2024-12-29,15.96,1.0,22720.0,0.5534145909770676,,,,,
2025-01-01_30d_d168_h3,122,context,2024-12-30T05:00:00Z,2024-12-30T06:00:00Z,2024-12-29,12.28,1.0,25391.0,0.47724852890455316,,,,,
2025-01-01_30d_d168_h3,123,context,2024-12-30T06:00:00Z,2024-12-30T07:00:00Z,2024-12-30,11.76,1.0,24900.0,0.4692344012301538,,,,,
2025-01-01_30d_d168_h3,124,context,2024-12-30T07:00:00Z,2024-12-30T08:00:00Z,2024-12-30,6.25,1.0,24335.0,0.4560004878225327,,,,,
2025-01-01_30d_d168_h3,125,context,2024-12-30T08:00:00Z,2024-12-30T09:00:00Z,2024-12-30,2.74,1.0,24066.0,0.454908966300346,,,,,
2025-01-01_30d_d168_h3,126,context,2024-12-30T09:00:00Z,2024-12-30T10:00:00Z,2024-12-30,1.53,1.0,23699.0,0.45739875571561367,,,,,
2025-01-01_30d_d168_h3,127,context,2024-12-30T10:00:00Z,2024-12-30T11:00:00Z,2024-12-30,5.76,1.0,23979.0,0.45490442063529707,,,,,
2025-01-01_30d_d168_h3,128,context,2024-12-30T11:00:00Z,2024-12-30T12:00:00Z,2024-12-30,13.75,1.0,24954.0,0.44559020978349567,,,,,
2025-01-01_30d_d168_h3,129,context,2024-12-30T12:00:00Z,2024-12-30T13:00:00Z,2024-12-30,17.16,1.0,25792.0,0.45861677903559833,,,,,
2025-01-01_30d_d168_h3,130,context,2024-12-30T13:00:00Z,2024-12-30T14:00:00Z,2024-12-30,17.6,339.0,25967.0,0.4664795572175969,,,,,
2025-01-01_30d_d168_h3,131,context,2024-12-30T14:00:00Z,2024-12-30T15:00:00Z,2024-12-30,10.66,4665.0,24514.0,0.43164232097612015,,,,,
2025-01-01_30d_d168_h3,132,context,2024-12-30T15:00:00Z,2024-12-30T16:00:00Z,2024-12-30,5.01,9295.0,21291.0,0.4008972309032788,,,,,
2025-01-01_30d_d168_h3,133,context,2024-12-30T16:00:00Z,2024-12-30T17:00:00Z,2024-12-30,2.21,10401.0,20661.0,0.38616183659356224,,,,,
2025-01-01_30d_d168_h3,134,context,2024-12-30T17:00:00Z,2024-12-30T18:00:00Z,2024-12-30,3.16,9068.0,22047.0,0.3777734829828402,,,,,
2025-01-01_30d_d168_h3,135,context,2024-12-30T18:00:00Z,2024-12-30T19:00:00Z,2024-12-30,3.19,8739.0,22672.0,0.3819889624313037,,,,,
2025-01-01_30d_d168_h3,136,context,2024-12-30T19:00:00Z,2024-12-30T20:00:00Z,2024-12-30,5.33,10312.0,21834.0,0.3795066309266661,,,,,
2025-01-01_30d_d168_h3,137,context,2024-12-30T20:00:00Z,2024-12-30T21:00:00Z,2024-12-30,8.1,12920.0,19823.0,0.3810578412688736,,,,,
2025-01-01_30d_d168_h3,138,context,2024-12-30T21:00:00Z,2024-12-30T22:00:00Z,2024-12-30,13.28,13880.0,17393.0,0.4163505362850254,,,,,
2025-01-01_30d_d168_h3,139,context,2024-12-30T22:00:00Z,2024-12-30T23:00:00Z,2024-12-30,15.61,10171.0,14324.0,0.5341319085445244,,,,,
2025-01-01_30d_d168_h3,140,context,2024-12-30T23:00:00Z,2024-12-31T00:00:00Z,2024-12-30,43.57,1309.0,10391.0,0.8154479515029673,,,,,
2025-01-01_30d_d168_h3,141,context,2024-12-31T00:00:00Z,2024-12-31T01:00:00Z,2024-12-30,36.78,1.0,10773.0,0.8915209296780292,,,,,
2025-01-01_30d_d168_h3,142,context,2024-12-31T01:00:00Z,2024-12-31T02:00:00Z,2024-12-30,28.93,1.0,12288.0,0.8821410243280708,,,,,
2025-01-01_30d_d168_h3,143,context,2024-12-31T02:00:00Z,2024-12-31T03:00:00Z,2024-12-30,23.91,1.0,14757.0,0.8016181018678624,,,,,
2025-01-01_30d_d168_h3,144,context,2024-12-31T03:00:00Z,2024-12-31T04:00:00Z,2024-12-30,17.08,1.0,18693.0,0.6797005776935959,,,,,
2025-01-01_30d_d168_h3,145,context,2024-12-31T04:00:00Z,2024-12-31T05:00:00Z,2024-12-30,16.89,1.0,21027.0,0.5948768508092238,,,,,
2025-01-01_30d_d168_h3,146,context,2024-12-31T05:00:00Z,2024-12-31T06:00:00Z,2024-12-30,16.17,1.0,21914.0,0.5680122131036047,,,,,
2025-01-01_30d_d168_h3,147,context,2024-12-31T06:00:00Z,2024-12-31T07:00:00Z,2024-12-31,19.46,1.0,22176.0,0.5461728612632263,,,,,
2025-01-01_30d_d168_h3,148,context,2024-12-31T07:00:00Z,2024-12-31T08:00:00Z,2024-12-31,14.93,1.0,22369.0,0.5387512774226507,,,,,
2025-01-01_30d_d168_h3,149,context,2024-12-31T08:00:00Z,2024-12-31T09:00:00Z,2024-12-31,12.22,1.0,22600.0,0.5043426799184636,,,,,
2025-01-01_30d_d168_h3,150,context,2024-12-31T09:00:00Z,2024-12-31T10:00:00Z,2024-12-31,11.74,1.0,21683.0,0.5151657742055412,,,,,
2025-01-01_30d_d168_h3,151,context,2024-12-31T10:00:00Z,2024-12-31T11:00:00Z,2024-12-31,14.87,1.0,20755.0,0.5558314445271012,,,,,
2025-01-01_30d_d168_h3,152,context,2024-12-31T11:00:00Z,2024-12-31T12:00:00Z,2024-12-31,19.09,1.0,20787.0,0.5896131448456283,,,,,
2025-01-01_30d_d168_h3,153,context,2024-12-31T12:00:00Z,2024-12-31T13:00:00Z,2024-12-31,25.93,1.0,20321.0,0.6287934826109318,,,,,
2025-01-01_30d_d168_h3,154,context,2024-12-31T13:00:00Z,2024-12-31T14:00:00Z,2024-12-31,26.23,375.0,20106.0,0.6340644429750592,,,,,
2025-01-01_30d_d168_h3,155,context,2024-12-31T14:00:00Z,2024-12-31T15:00:00Z,2024-12-31,16.98,8258.0,18533.0,0.514429271862901,,,,,
2025-01-01_30d_d168_h3,156,context,2024-12-31T15:00:00Z,2024-12-31T16:00:00Z,2024-12-31,7.38,15134.0,16459.0,0.4006730987835327,,,,,
2025-01-01_30d_d168_h3,157,context,2024-12-31T16:00:00Z,2024-12-31T17:00:00Z,2024-12-31,6.19,15062.0,15326.0,0.38372219179924716,,,,,
2025-01-01_30d_d168_h3,158,context,2024-12-31T17:00:00Z,2024-12-31T18:00:00Z,2024-12-31,10.78,18390.0,9887.0,0.4089055252675903,,,,,
2025-01-01_30d_d168_h3,159,context,2024-12-31T18:00:00Z,2024-12-31T19:00:00Z,2024-12-31,17.06,18458.0,6733.0,0.5033764922349092,,,,,
2025-01-01_30d_d168_h3,160,context,2024-12-31T19:00:00Z,2024-12-31T20:00:00Z,2024-12-31,17.98,18809.0,5086.0,0.5559652324684909,,,,,
