window_id,window_hour,period_role,interval_start_utc,interval_end_utc,local_date,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh,forecast_cutoff_utc,forecast_method,forecast_erco_solar_generation_mwh,forecast_erco_wind_generation_mwh,forecast_consumed_co2_lbs_per_kwh
2025-10-01_30d_d168_h3,0,context,2025-09-24T02:00:00Z,2025-09-24T03:00:00Z,2025-09-23,48.78,0.0,14184.0,0.886451149526115,,,,,
2025-10-01_30d_d168_h3,1,context,2025-09-24T03:00:00Z,2025-09-24T04:00:00Z,2025-09-23,44.49,0.0,15361.0,0.8645434769148764,,,,,
2025-10-01_30d_d168_h3,2,context,2025-09-24T04:00:00Z,2025-09-24T05:00:00Z,2025-09-23,37.98,0.0,15402.0,0.8495950580802623,,,,,
2025-10-01_30d_d168_h3,3,context,2025-09-24T05:00:00Z,2025-09-24T06:00:00Z,2025-09-24,31.0,0.0,15374.0,0.8449637145221445,,,,,
2025-10-01_30d_d168_h3,4,context,2025-09-24T06:00:00Z,2025-09-24T07:00:00Z,2025-09-24,27.76,1.0,14761.0,0.8445074705172918,,,,,
2025-10-01_30d_d168_h3,5,context,2025-09-24T07:00:00Z,2025-09-24T08:00:00Z,2025-09-24,24.89,1.0,14393.0,0.8464261680997224,,,,,
2025-10-01_30d_d168_h3,6,context,2025-09-24T08:00:00Z,2025-09-24T09:00:00Z,2025-09-24,23.86,1.0,14624.0,0.8357807488933604,,,,,
2025-10-01_30d_d168_h3,7,context,2025-09-24T09:00:00Z,2025-09-24T10:00:00Z,2025-09-24,24.4,1.0,14253.0,0.8336048752339783,,,,,
2025-10-01_30d_d168_h3,8,context,2025-09-24T10:00:00Z,2025-09-24T11:00:00Z,2025-09-24,25.79,1.0,12405.0,0.8824862294852933,,,,,
2025-10-01_30d_d168_h3,9,context,2025-09-24T11:00:00Z,2025-09-24T12:00:00Z,2025-09-24,29.05,1.0,11424.0,0.8906879668955926,,,,,
2025-10-01_30d_d168_h3,10,context,2025-09-24T12:00:00Z,2025-09-24T13:00:00Z,2025-09-24,29.51,516.0,10945.0,0.8991232552561207,,,,,
2025-10-01_30d_d168_h3,11,context,2025-09-24T13:00:00Z,2025-09-24T14:00:00Z,2025-09-24,24.22,6371.0,10052.0,0.8294922306149023,,,,,
2025-10-01_30d_d168_h3,12,context,2025-09-24T14:00:00Z,2025-09-24T15:00:00Z,2025-09-24,24.03,10809.0,11747.0,0.7362656132149556,,,,,
2025-10-01_30d_d168_h3,13,context,2025-09-24T15:00:00Z,2025-09-24T16:00:00Z,2025-09-24,25.97,12159.0,12558.0,0.706077473316685,,,,,
2025-10-01_30d_d168_h3,14,context,2025-09-24T16:00:00Z,2025-09-24T17:00:00Z,2025-09-24,30.55,13962.0,10050.0,0.7269930577607534,,,,,
2025-10-01_30d_d168_h3,15,context,2025-09-24T17:00:00Z,2025-09-24T18:00:00Z,2025-09-24,33.5,15915.0,8792.0,0.7364916454355404,,,,,
2025-10-01_30d_d168_h3,16,context,2025-09-24T18:00:00Z,2025-09-24T19:00:00Z,2025-09-24,36.47,16927.0,7442.0,0.7492665453810621,,,,,
2025-10-01_30d_d168_h3,17,context,2025-09-24T19:00:00Z,2025-09-24T20:00:00Z,2025-09-24,38.95,18157.0,7040.0,0.742366180780738,,,,,
2025-10-01_30d_d168_h3,18,context,2025-09-24T20:00:00Z,2025-09-24T21:00:00Z,2025-09-24,41.41,19131.0,7583.0,0.7101936191932866,,,,,
2025-10-01_30d_d168_h3,19,context,2025-09-24T21:00:00Z,2025-09-24T22:00:00Z,2025-09-24,35.72,16956.0,8409.0,0.7423554628478378,,,,,
2025-10-01_30d_d168_h3,20,context,2025-09-24T22:00:00Z,2025-09-24T23:00:00Z,2025-09-24,32.06,13898.0,9436.0,0.7758889458074905,,,,,
2025-10-01_30d_d168_h3,21,context,2025-09-24T23:00:00Z,2025-09-25T00:00:00Z,2025-09-24,42.6,6982.0,9635.0,0.8444761562805242,,,,,
2025-10-01_30d_d168_h3,22,context,2025-09-25T00:00:00Z,2025-09-25T01:00:00Z,2025-09-24,45.02,449.0,8850.0,0.9011698674829471,,,,,
2025-10-01_30d_d168_h3,23,context,2025-09-25T01:00:00Z,2025-09-25T02:00:00Z,2025-09-24,45.16,0.0,9791.0,0.931613599720337,,,,,
2025-10-01_30d_d168_h3,24,context,2025-09-25T02:00:00Z,2025-09-25T03:00:00Z,2025-09-24,40.0,1.0,9354.0,0.9692562360075617,,,,,
2025-10-01_30d_d168_h3,25,context,2025-09-25T03:00:00Z,2025-09-25T04:00:00Z,2025-09-24,33.55,1.0,8889.0,0.9865113471744766,,,,,
2025-10-01_30d_d168_h3,26,context,2025-09-25T04:00:00Z,2025-09-25T05:00:00Z,2025-09-24,28.55,1.0,8649.0,0.9947405433195514,,,,,
2025-10-01_30d_d168_h3,27,context,2025-09-25T05:00:00Z,2025-09-25T06:00:00Z,2025-09-25,29.62,1.0,7551.0,1.0094831436008511,,,,,
2025-10-01_30d_d168_h3,28,context,2025-09-25T06:00:00Z,2025-09-25T07:00:00Z,2025-09-25,29.76,1.0,6590.0,1.025513683607656,,,,,
2025-10-01_30d_d168_h3,29,context,2025-09-25T07:00:00Z,2025-09-25T08:00:00Z,2025-09-25,28.56,1.0,6365.0,1.027032072688214,,,,,
2025-10-01_30d_d168_h3,30,context,2025-09-25T08:00:00Z,2025-09-25T09:00:00Z,2025-09-25,28.23,1.0,5535.0,1.0517234178000956,,,,,
2025-10-01_30d_d168_h3,31,context,2025-09-25T09:00:00Z,2025-09-25T10:00:00Z,2025-09-25,29.15,1.0,4936.0,1.0659784050617869,,,,,
2025-10-01_30d_d168_h3,32,context,2025-09-25T10:00:00Z,2025-09-25T11:00:00Z,2025-09-25,32.05,1.0,4499.0,1.0749679541438277,,,,,
2025-10-01_30d_d168_h3,33,context,2025-09-25T11:00:00Z,2025-09-25T12:00:00Z,2025-09-25,35.02,1.0,4345.0,1.0478916818863178,,,,,
2025-10-01_30d_d168_h3,34,context,2025-09-25T12:00:00Z,2025-09-25T13:00:00Z,2025-09-25,34.48,629.0,4161.0,1.0453851871245596,,,,,
2025-10-01_30d_d168_h3,35,context,2025-09-25T13:00:00Z,2025-09-25T14:00:00Z,2025-09-25,25.93,10061.0,3264.0,0.8858828105810068,,,,,
2025-10-01_30d_d168_h3,36,context,2025-09-25T14:00:00Z,2025-09-25T15:00:00Z,2025-09-25,20.42,22101.0,1571.0,0.6831224343874733,,,,,
2025-10-01_30d_d168_h3,37,context,2025-09-25T15:00:00Z,2025-09-25T16:00:00Z,2025-09-25,19.94,25614.0,1218.0,0.6419540715941717,,,,,
2025-10-01_30d_d168_h3,38,context,2025-09-25T16:00:00Z,2025-09-25T17:00:00Z,2025-09-25,20.88,26566.0,1339.0,0.6374863966010063,,,,,
2025-10-01_30d_d168_h3,39,context,2025-09-25T17:00:00Z,2025-09-25T18:00:00Z,2025-09-25,23.04,26098.0,1405.0,0.6722467763986768,,,,,
2025-10-01_30d_d168_h3,40,context,2025-09-25T18:00:00Z,2025-09-25T19:00:00Z,2025-09-25,27.46,26072.0,1617.0,0.7028342985394378,,,,,
2025-10-01_30d_d168_h3,41,context,2025-09-25T19:00:00Z,2025-09-25T20:00:00Z,2025-09-25,29.89,25156.0,1963.0,0.7325562831063763,,,,,
2025-10-01_30d_d168_h3,42,context,2025-09-25T20:00:00Z,2025-09-25T21:00:00Z,2025-09-25,32.07,24193.0,2487.0,0.7432952073980448,,,,,
2025-10-01_30d_d168_h3,43,context,2025-09-25T21:00:00Z,2025-09-25T22:00:00Z,2025-09-25,32.95,22915.0,2809.0,0.7561047971835375,,,,,
2025-10-01_30d_d168_h3,44,context,2025-09-25T22:00:00Z,2025-09-25T23:00:00Z,2025-09-25,35.87,20240.0,2190.0,0.7961323064274323,,,,,
2025-10-01_30d_d168_h3,45,context,2025-09-25T23:00:00Z,2025-09-26T00:00:00Z,2025-09-25,66.92,9384.0,1533.0,0.9099717741747598,,,,,
2025-10-01_30d_d168_h3,46,context,2025-09-26T00:00:00Z,2025-09-26T01:00:00Z,2025-09-25,81.02,518.0,1137.0,0.9869160962811664,,,,,
2025-10-01_30d_d168_h3,47,context,2025-09-26T01:00:00Z,2025-09-26T02:00:00Z,2025-09-25,75.81,0.0,1389.0,1.0253511917433336,,,,,
2025-10-01_30d_d168_h3,48,context,2025-09-26T02:00:00Z,2025-09-26T03:00:00Z,2025-09-25,49.67,0.0,2342.0,1.0565735664409497,,,,,
2025-10-01_30d_d168_h3,49,context,2025-09-26T03:00:00Z,2025-09-26T04:00:00Z,2025-09-25,42.48,0.0,3664.0,1.0654884440943782,,,,,
2025-10-01_30d_d168_h3,50,context,2025-09-26T04:00:00Z,2025-09-26T05:00:00Z,2025-09-25,33.45,1.0,4651.0,1.061479993539981,,,,,
2025-10-01_30d_d168_h3,51,context,2025-09-26T05:00:00Z,2025-09-26T06:00:00Z,2025-09-26,32.56,1.0,5585.0,1.0519689027250383,,,,,
2025-10-01_30d_d168_h3,52,context,2025-09-26T06:00:00Z,2025-09-26T07:00:00Z,2025-09-26,27.12,0.0,6271.0,1.0449095126724188,,,,,
2025-10-01_30d_d168_h3,53,context,2025-09-26T07:00:00Z,2025-09-26T08:00:00Z,2025-09-26,24.55,1.0,6640.0,1.021613235273358,,,,,
2025-10-01_30d_d168_h3,54,context,2025-09-26T08:00:00Z,2025-09-26T09:00:00Z,2025-09-26,23.76,1.0,6571.0,1.0121768262827622,,,,,
2025-10-01_30d_d168_h3,55,context,2025-09-26T09:00:00Z,2025-09-26T10:00:00Z,2025-09-26,23.77,1.0,6240.0,1.0178516984739354,,,,,
2025-10-01_30d_d168_h3,56,context,2025-09-26T10:00:00Z,2025-09-26T11:00:00Z,2025-09-26,25.35,0.0,6008.0,1.0393313404713087,,,,,
2025-10-01_30d_d168_h3,57,context,2025-09-26T11:00:00Z,2025-09-26T12:00:00Z,2025-09-26,28.05,0.0,5524.0,1.0529495286598671,,,,,
2025-10-01_30d_d168_h3,58,context,2025-09-26T12:00:00Z,2025-09-26T13:00:00Z,2025-09-26,27.36,824.0,5311.0,1.0452547499960065,,,,,
2025-10-01_30d_d168_h3,59,context,2025-09-26T13:00:00Z,2025-09-26T14:00:00Z,2025-09-26,19.38,12123.0,5319.0,0.7946824795688447,,,,,
2025-10-01_30d_d168_h3,60,context,2025-09-26T14:00:00Z,2025-09-26T15:00:00Z,2025-09-26,15.43,24934.0,3478.0,0.5947053683998014,,,,,
2025-10-01_30d_d168_h3,61,context,2025-09-26T15:00:00Z,2025-09-26T16:00:00Z,2025-09-26,17.02,28278.0,3391.0,0.5676224855158559,,,,,
2025-10-01_30d_d168_h3,62,context,2025-09-26T16:00:00Z,2025-09-26T17:00:00Z,2025-09-26,20.27,28175.0,2931.0,0.5882950799681824,,,,,
2025-10-01_30d_d168_h3,63,context,2025-09-26T17:00:00Z,2025-09-26T18:00:00Z,2025-09-26,24.28,26557.0,2099.0,0.6537626220844759,,,,,
2025-10-01_30d_d168_h3,64,context,2025-09-26T18:00:00Z,2025-09-26T19:00:00Z,2025-09-26,30.62,25773.0,1724.0,0.7210177261390727,,,,,
2025-10-01_30d_d168_h3,65,context,2025-09-26T19:00:00Z,2025-09-26T20:00:00Z,2025-09-26,36.51,25839.0,1853.0,0.7293067633487752,,,,,
2025-10-01_30d_d168_h3,66,context,2025-09-26T20:00:00Z,2025-09-26T21:00:00Z,2025-09-26,36.74,26028.0,2201.0,0.7270247575975114,,,,,
2025-10-01_30d_d168_h3,67,context,2025-09-26T21:00:00Z,2025-09-26T22:00:00Z,2025-09-26,34.7,25526.0,2423.0,0.7282798664109815,,,,,
2025-10-01_30d_d168_h3,68,context,2025-09-26T22:00:00Z,2025-09-26T23:00:00Z,2025-09-26,38.53,22213.0,2592.0,0.761870714189549,,,,,
2025-10-01_30d_d168_h3,69,context,2025-09-26T23:00:00Z,2025-09-27T00:00:00Z,2025-09-26,62.75,9163.0,3652.0,0.8442909789368124,,,,,
2025-10-01_30d_d168_h3,70,context,2025-09-27T00:00:00Z,2025-09-27T01:00:00Z,2025-09-26,60.63,405.0,6469.0,0.9154655084677392,,,,,
2025-10-01_30d_d168_h3,71,context,2025-09-27T01:00:00Z,2025-09-27T02:00:00Z,2025-09-26,42.53,0.0,10200.0,0.9164556270410151,,,,,
2025-10-01_30d_d168_h3,72,context,2025-09-27T02:00:00Z,2025-09-27T03:00:00Z,2025-09-26,31.42,0.0,13132.0,0.8957078395985548,,,,,
2025-10-01_30d_d168_h3,73,context,2025-09-27T03:00:00Z,2025-09-27T04:00:00Z,2025-09-26,24.52,0.0,15149.0,0.8447306280229154,,,,,
2025-10-01_30d_d168_h3,74,context,2025-09-27T04:00:00Z,2025-09-27T05:00:00Z,2025-09-26,21.53,0.0,16432.0,0.7953728571923732,,,,,
2025-10-01_30d_d168_h3,75,context,2025-09-27T05:00:00Z,2025-09-27T06:00:00Z,2025-09-27,22.94,0.0,16819.0,0.7583923370976551,,,,,
2025-10-01_30d_d168_h3,76,context,2025-09-27T06:00:00Z,2025-09-27T07:00:00Z,2025-09-27,20.99,0.0,16474.0,0.7332691305004172,,,,,
2025-10-01_30d_d168_h3,77,context,2025-09-27T07:00:00Z,2025-09-27T08:00:00Z,2025-09-27,19.68,0.0,16168.0,0.7270371169997321,,,,,
2025-10-01_30d_d168_h3,78,context,2025-09-27T08:00:00Z,2025-09-27T09:00:00Z,2025-09-27,19.3,0.0,15846.0,0.7232557613697018,,,,,
2025-10-01_30d_d168_h3,79,context,2025-09-27T09:00:00Z,2025-09-27T10:00:00Z,2025-09-27,20.1,0.0,15104.0,0.7269362002826798,,,,,
2025-10-01_30d_d168_h3,80,context,2025-09-27T10:00:00Z,2025-09-27T11:00:00Z,2025-09-27,21.78,0.0,14103.0,0.7535050494102359,,,,,
2025-10-01_30d_d168_h3,81,context,2025-09-27T11:00:00Z,2025-09-27T12:00:00Z,2025-09-27,22.32,0.0,12560.0,0.7973532204414749,,,,,
2025-10-01_30d_d168_h3,82,context,2025-09-27T12:00:00Z,2025-09-27T13:00:00Z,2025-09-27,21.84,807.0,11202.0,0.8124087860814075,,,,,
2025-10-01_30d_d168_h3,83,context,2025-09-27T13:00:00Z,2025-09-27T14:00:00Z,2025-09-27,14.77,11343.0,9305.0,0.6541141670351525,,,,,
2025-10-01_30d_d168_h3,84,context,2025-09-27T14:00:00Z,2025-09-27T15:00:00Z,2025-09-27,13.15,23080.0,5903.0,0.5337469015280787,,,,,
2025-10-01_30d_d168_h3,85,context,2025-09-27T15:00:00Z,2025-09-27T16:00:00Z,2025-09-27,15.08,26635.0,5669.0,0.48934190996849714,,,,,
2025-10-01_30d_d168_h3,86,context,2025-09-27T16:00:00Z,2025-09-27T17:00:00Z,2025-09-27,17.27,26436.0,5246.0,0.5080734664557506,,,,,
2025-10-01_30d_d168_h3,87,context,2025-09-27T17:00:00Z,2025-09-27T18:00:00Z,2025-09-27,22.02,26482.0,3573.0,0.5751292944725889,,,,,
2025-10-01_30d_d168_h3,88,context,2025-09-27T18:00:00Z,2025-09-27T19:00:00Z,2025-09-27,25.06,26848.0,2655.0,0.6192199239091752,,,,,
2025-10-01_30d_d168_h3,89,context,2025-09-27T19:00:00Z,2025-09-27T20:00:00Z,2025-09-27,28.1,26634.0,2442.0,0.6572574620291395,,,,,
2025-10-01_30d_d168_h3,90,context,2025-09-27T20:00:00Z,2025-09-27T21:00:00Z,2025-09-27,29.13,26229.0,2657.0,0.6741789385055753,,,,,
2025-10-01_30d_d168_h3,91,context,2025-09-27T21:00:00Z,2025-09-27T22:00:00Z,2025-09-27,28.84,24989.0,3261.0,0.6933227702977349,,,,,
2025-10-01_30d_d168_h3,92,context,2025-09-27T22:00:00Z,2025-09-27T23:00:00Z,2025-09-27,34.55,20917.0,4082.0,0.7300143109375687,,,,,
2025-10-01_30d_d168_h3,93,context,2025-09-27T23:00:00Z,2025-09-28T00:00:00Z,2025-09-27,53.96,7827.0,5563.0,0.8205857335288563,,,,,
2025-10-01_30d_d168_h3,94,context,2025-09-28T00:00:00Z,2025-09-28T01:00:00Z,2025-09-27,54.36,175.0,7874.0,0.8893533254926429,,,,,
2025-10-01_30d_d168_h3,95,context,2025-09-28T01:00:00Z,2025-09-28T02:00:00Z,2025-09-27,41.03,0.0,11172.0,0.8719625993656837,,,,,
2025-10-01_30d_d168_h3,96,context,2025-09-28T02:00:00Z,2025-09-28T03:00:00Z,2025-09-27,33.37,0.0,13016.0,0.8574907580053418,,,,,
2025-10-01_30d_d168_h3,97,context,2025-09-28T03:00:00Z,2025-09-28T04:00:00Z,2025-09-27,28.13,0.0,13749.0,0.8219884589936481,,,,,
2025-10-01_30d_d168_h3,98,context,2025-09-28T04:00:00Z,2025-09-28T05:00:00Z,2025-09-27,25.01,0.0,14366.0,0.779593325494901,,,,,
2025-10-01_30d_d168_h3,99,context,2025-09-28T05:00:00Z,2025-09-28T06:00:00Z,2025-09-28,22.66,0.0,14570.0,0.7535786664589976,,,,,
2025-10-01_30d_d168_h3,100,context,2025-09-28T06:00:00Z,2025-09-28T07:00:00Z,2025-09-28,21.68,0.0,13311.0,0.7687376861369081,,,,,
2025-10-01_30d_d168_h3,101,context,2025-09-28T07:00:00Z,2025-09-28T08:00:00Z,2025-09-28,20.82,0.0,12149.0,0.7848124478331674,,,,,
2025-10-01_30d_d168_h3,102,context,2025-09-28T08:00:00Z,2025-09-28T09:00:00Z,2025-09-28,20.24,0.0,10865.0,0.8063961894840532,,,,,
2025-10-01_30d_d168_h3,103,context,2025-09-28T09:00:00Z,2025-09-28T10:00:00Z,2025-09-28,20.82,0.0,9997.0,0.8227320580647135,,,,,
2025-10-01_30d_d168_h3,104,context,2025-09-28T10:00:00Z,2025-09-28T11:00:00Z,2025-09-28,20.79,0.0,9443.0,0.835854116378342,,,,,
2025-10-01_30d_d168_h3,105,context,2025-09-28T11:00:00Z,2025-09-28T12:00:00Z,2025-09-28,19.6,0.0,8788.0,0.849038278108987,,,,,
2025-10-01_30d_d168_h3,106,context,2025-09-28T12:00:00Z,2025-09-28T13:00:00Z,2025-09-28,20.43,840.0,8134.0,0.8460079619328725,,,,,
2025-10-01_30d_d168_h3,107,context,2025-09-28T13:00:00Z,2025-09-28T14:00:00Z,2025-09-28,15.63,11442.0,6495.0,0.6727808430563065,,,,,
2025-10-01_30d_d168_h3,108,context,2025-09-28T14:00:00Z,2025-09-28T15:00:00Z,2025-09-28,14.56,23340.0,3356.0,0.5284591174908713,,,,,
2025-10-01_30d_d168_h3,109,context,2025-09-28T15:00:00Z,2025-09-28T16:00:00Z,2025-09-28,15.11,26289.0,2716.0,0.5051051961995741,,,,,
2025-10-01_30d_d168_h3,110,context,2025-09-28T16:00:00Z,2025-09-28T17:00:00Z,2025-09-28,17.0,26716.0,2864.0,0.5196486567187056,,,,,
2025-10-01_30d_d168_h3,111,context,2025-09-28T17:00:00Z,2025-09-28T18:00:00Z,2025-09-28,19.9,26110.0,2711.0,0.5622949650523065,,,,,
2025-10-01_30d_d168_h3,112,context,2025-09-28T18:00:00Z,2025-09-28T19:00:00Z,2025-09-28,22.88,26161.0,2554.0,0.6099133513158868,,,,,
2025-10-01_30d_d168_h3,113,context,2025-09-28T19:00:00Z,2025-09-28T20:00:00Z,2025-09-28,25.24,25796.0,2329.0,0.6493685511398348,,,,,
2025-10-01_30d_d168_h3,114,context,2025-09-28T20:00:00Z,2025-09-28T21:00:00Z,2025-09-28,28.28,25374.0,2609.0,0.6708543444954229,,,,,
2025-10-01_30d_d168_h3,115,context,2025-09-28T21:00:00Z,2025-09-28T22:00:00Z,2025-09-28,30.03,22988.0,2738.0,0.7053383666163887,,,,,
2025-10-01_30d_d168_h3,116,context,2025-09-28T22:00:00Z,2025-09-28T23:00:00Z,2025-09-28,35.94,18141.0,3696.0,0.7658695945120264,,,,,
2025-10-01_30d_d168_h3,117,context,2025-09-28T23:00:00Z,2025-09-29T00:00:00Z,2025-09-28,54.91,5842.0,5004.0,0.8658569929621143,,,,,
2025-10-01_30d_d168_h3,118,context,2025-09-29T00:00:00Z,2025-09-29T01:00:00Z,2025-09-28,58.86,104.0,6454.0,0.9144540289737101,,,,,
2025-10-01_30d_d168_h3,119,context,2025-09-29T01:00:00Z,2025-09-29T02:00:00Z,2025-09-28,49.57,0.0,8298.0,0.9248161526098165,,,,,
2025-10-01_30d_d168_h3,120,context,2025-09-29T02:00:00Z,2025-09-29T03:00:00Z,2025-09-28,36.87,0.0,9603.0,0.9369415278436025,,,,,
2025-10-01_30d_d168_h3,121,context,2025-09-29T03:00:00Z,2025-09-29T04:00:00Z,2025-09-28,28.93,0.0,10367.0,0.9126938014548335,,,,,
2025-10-01_30d_d168_h3,122,context,2025-09-29T04:00:00Z,2025-09-29T05:00:00Z,2025-09-28,25.67,0.0,11551.0,0.855176927266815,,,,,
2025-10-01_30d_d168_h3,123,context,2025-09-29T05:00:00Z,2025-09-29T06:00:00Z,2025-09-29,20.55,0.0,12317.0,0.8066891478301439,,,,,
2025-10-01_30d_d168_h3,124,context,2025-09-29T06:00:00Z,2025-09-29T07:00:00Z,2025-09-29,20.17,0.0,12017.0,0.7976597972416727,,,,,
2025-10-01_30d_d168_h3,125,context,2025-09-29T07:00:00Z,2025-09-29T08:00:00Z,2025-09-29,20.52,0.0,11383.0,0.8066626553286115,,,,,
2025-10-01_30d_d168_h3,126,context,2025-09-29T08:00:00Z,2025-09-29T09:00:00Z,2025-09-29,20.26,0.0,10286.0,0.8222573204259669,,,,,
2025-10-01_30d_d168_h3,127,context,2025-09-29T09:00:00Z,2025-09-29T10:00:00Z,2025-09-29,20.43,0.0,8541.0,0.854233677932854,,,,,
2025-10-01_30d_d168_h3,128,context,2025-09-29T10:00:00Z,2025-09-29T11:00:00Z,2025-09-29,24.28,0.0,7132.0,0.905701706087129,,,,,
2025-10-01_30d_d168_h3,129,context,2025-09-29T11:00:00Z,2025-09-29T12:00:00Z,2025-09-29,27.15,0.0,5844.0,0.9820492403553422,,,,,
2025-10-01_30d_d168_h3,130,context,2025-09-29T12:00:00Z,2025-09-29T13:00:00Z,2025-09-29,29.67,829.0,4997.0,0.9882720877680702,,,,,
2025-10-01_30d_d168_h3,131,context,2025-09-29T13:00:00Z,2025-09-29T14:00:00Z,2025-09-29,21.66,10734.0,3773.0,0.7854663435890826,,,,,
2025-10-01_30d_d168_h3,132,context,2025-09-29T14:00:00Z,2025-09-29T15:00:00Z,2025-09-29,18.37,19979.0,2129.0,0.6343503644885268,,,,,
2025-10-01_30d_d168_h3,133,context,2025-09-29T15:00:00Z,2025-09-29T16:00:00Z,2025-09-29,18.75,22616.0,1967.0,0.6123277185693756,,,,,
2025-10-01_30d_d168_h3,134,context,2025-09-29T16:00:00Z,2025-09-29T17:00:00Z,2025-09-29,20.52,22772.0,1827.0,0.6314096295532721,,,,,
2025-10-01_30d_d168_h3,135,context,2025-09-29T17:00:00Z,2025-09-29T18:00:00Z,2025-09-29,24.58,22305.0,1368.0,0.6916307032617184,,,,,
2025-10-01_30d_d168_h3,136,context,2025-09-29T18:00:00Z,2025-09-29T19:00:00Z,2025-09-29,26.97,22234.0,1268.0,0.7350834236806774,,,,,
2025-10-01_30d_d168_h3,137,context,2025-09-29T19:00:00Z,2025-09-29T20:00:00Z,2025-09-29,32.08,21805.0,1304.0,0.7544533444482686,,,,,
2025-10-01_30d_d168_h3,138,context,2025-09-29T20:00:00Z,2025-09-29T21:00:00Z,2025-09-29,35.53,20786.0,1678.0,0.7690717960257543,,,,,
2025-10-01_30d_d168_h3,139,context,2025-09-29T21:00:00Z,2025-09-29T22:00:00Z,2025-09-29,40.23,18717.0,2011.0,0.794195645043915,,,,,
2025-10-01_30d_d168_h3,140,context,2025-09-29T22:00:00Z,2025-09-29T23:00:00Z,2025-09-29,48.24,13185.0,2017.0,0.852844723110657,,,,,
2025-10-01_30d_d168_h3,141,context,2025-09-29T23:00:00Z,2025-09-30T00:00:00Z,2025-09-29,68.82,4221.0,2536.0,0.9254938519674749,,,,,
2025-10-01_30d_d168_h3,142,context,2025-09-30T00:00:00Z,2025-09-30T01:00:00Z,2025-09-29,65.04,229.0,3224.0,0.9556380639290462,,,,,
2025-10-01_30d_d168_h3,143,context,2025-09-30T01:00:00Z,2025-09-30T02:00:00Z,2025-09-29,60.82,0.0,4261.0,0.9829817808364069,,,,,
2025-10-01_30d_d168_h3,144,context,2025-09-30T02:00:00Z,2025-09-30T03:00:00Z,2025-09-29,43.29,0.0,4979.0,1.0036181285119692,,,,,
2025-10-01_30d_d168_h3,145,context,2025-09-30T03:00:00Z,2025-09-30T04:00:00Z,2025-09-29,37.26,0.0,5392.0,1.0104618736863418,,,,,
2025-10-01_30d_d168_h3,146,context,2025-09-30T04:00:00Z,2025-09-30T05:00:00Z,2025-09-29,29.35,0.0,5297.0,1.0163073482415697,,,,,
2025-10-01_30d_d168_h3,147,context,2025-09-30T05:00:00Z,2025-09-30T06:00:00Z,2025-09-30,28.68,0.0,5216.0,1.0134266688650317,,,,,
2025-10-01_30d_d168_h3,148,context,2025-09-30T06:00:00Z,2025-09-30T07:00:00Z,2025-09-30,25.69,0.0,5036.0,1.0152902092333582,,,,,
2025-10-01_30d_d168_h3,149,context,2025-09-30T07:00:00Z,2025-09-30T08:00:00Z,2025-09-30,24.92,0.0,4404.0,1.026455017952877,,,,,
2025-10-01_30d_d168_h3,150,context,2025-09-30T08:00:00Z,2025-09-30T09:00:00Z,2025-09-30,24.46,0.0,3922.0,1.0374047225737884,,,,,
2025-10-01_30d_d168_h3,151,context,2025-09-30T09:00:00Z,2025-09-30T10:00:00Z,2025-09-30,24.95,1.0,3315.0,1.04921832342136,,,,,
2025-10-01_30d_d168_h3,152,context,2025-09-30T10:00:00Z,2025-09-30T11:00:00Z,2025-09-30,27.15,1.0,2653.0,1.0676284987654983,,,,,
2025-10-01_30d_d168_h3,153,context,2025-09-30T11:00:00Z,2025-09-30T12:00:00Z,2025-09-30,32.16,1.0,2250.0,1.066976568493476,,,,,
2025-10-01_30d_d168_h3,154,context,2025-09-30T12:00:00Z,2025-09-30T13:00:00Z,2025-09-30,31.58,310.0,2140.0,1.0593516753938275,,,,,
2025-10-01_30d_d168_h3,155,context,2025-09-30T13:00:00Z,2025-09-30T14:00:00Z,2025-09-30,25.04,8368.0,1870.0,0.9091824978725863,,,,,
2025-10-01_30d_d168_h3,156,context,2025-09-30T14:00:00Z,2025-09-30T15:00:00Z,2025-09-30,19.47,19579.0,962.0,0.7074533858627977,,,,,
2025-10-01_30d_d168_h3,157,context,2025-09-30T15:00:00Z,2025-09-30T16:00:00Z,2025-09-30,18.81,24503.0,1059.0,0.6383864096141405,,,,,
2025-10-01_30d_d168_h3,158,context,2025-09-30T16:00:00Z,2025-09-30T17:00:00Z,2025-09-30,20.33,26172.0,1455.0,0.6163412263490164,,,,,
2025-10-01_30d_d168_h3,159,context,2025-09-30T17:00:00Z,2025-09-30T18:00:00Z,2025-09-30,24.19,26286.0,1511.0,0.6251681006393832,,,,,
2025-10-01_30d_d168_h3,160,context,2025-09-30T18:00:00Z,2025-09-30T19:00:00Z,2025-09-30,30.18,25598.0,1579.0,0.6713603627568968,,,,,
2025-10-01_30d_d168_h3,161,context,2025-09-30T19:00:00Z,2025-09-30T20:00:00Z,2025-09-30,34.25,25630.0,1739.0,0.6952711936484616,,,,,
2025-10-01_30d_d168_h3,162,context,2025-09-30T20:00:00Z,2025-09-30T21:00:00Z,2025-09-30,34.64,25188.0,2178.0,0.7064610298206041,,,,,
