window_id,window_hour,period_role,interval_start_utc,interval_end_utc,local_date,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh,forecast_cutoff_utc,forecast_method,forecast_erco_solar_generation_mwh,forecast_erco_wind_generation_mwh,forecast_consumed_co2_lbs_per_kwh
2025-04-01_30d_d168_h3,45,context,2025-03-26T23:00:00Z,2025-03-27T00:00:00Z,2025-03-26,47.09,5785.0,19229.0,0.5992973662679719,,,,,
2025-04-01_30d_d168_h3,46,context,2025-03-27T00:00:00Z,2025-03-27T01:00:00Z,2025-03-26,51.23,974.0,21875.0,0.627537327991315,,,,,
2025-04-01_30d_d168_h3,47,context,2025-03-27T01:00:00Z,2025-03-27T02:00:00Z,2025-03-26,42.0,0.0,23630.0,0.616268124745602,,,,,
2025-04-01_30d_d168_h3,48,context,2025-03-27T02:00:00Z,2025-03-27T03:00:00Z,2025-03-26,35.4,0.0,25366.0,0.5957246045132223,,,,,
2025-04-01_30d_d168_h3,49,context,2025-03-27T03:00:00Z,2025-03-27T04:00:00Z,2025-03-26,25.39,0.0,24634.0,0.5823442025611912,,,,,
2025-04-01_30d_d168_h3,50,context,2025-03-27T04:00:00Z,2025-03-27T05:00:00Z,2025-03-26,24.38,0.0,24019.0,0.5490477180030029,,,,,
2025-04-01_30d_d168_h3,51,context,2025-03-27T05:00:00Z,2025-03-27T06:00:00Z,2025-03-27,23.61,0.0,23167.0,0.5420162897285467,,,,,
2025-04-01_30d_d168_h3,52,context,2025-03-27T06:00:00Z,2025-03-27T07:00:00Z,2025-03-27,21.15,0.0,20606.0,0.5890832815681141,,,,,
2025-04-01_30d_d168_h3,53,context,2025-03-27T07:00:00Z,2025-03-27T08:00:00Z,2025-03-27,22.02,0.0,18664.0,0.6189459599061848,,,,,
2025-04-01_30d_d168_h3,54,context,2025-03-27T08:00:00Z,2025-03-27T09:00:00Z,2025-03-27,23.01,0.0,16880.0,0.6623376707919537,,,,,
2025-04-01_30d_d168_h3,55,context,2025-03-27T09:00:00Z,2025-03-27T10:00:00Z,2025-03-27,25.52,0.0,15718.0,0.7051874061004884,,,,,
2025-04-01_30d_d168_h3,56,context,2025-03-27T10:00:00Z,2025-03-27T11:00:00Z,2025-03-27,28.62,0.0,14888.0,0.7461586220566294,,,,,
2025-04-01_30d_d168_h3,57,context,2025-03-27T11:00:00Z,2025-03-27T12:00:00Z,2025-03-27,39.09,0.0,14080.0,0.7709955658903275,,,,,
2025-04-01_30d_d168_h3,58,context,2025-03-27T12:00:00Z,2025-03-27T13:00:00Z,2025-03-27,43.24,171.0,12808.0,0.7737565117995403,,,,,
2025-04-01_30d_d168_h3,59,context,2025-03-27T13:00:00Z,2025-03-27T14:00:00Z,2025-03-27,43.65,4116.0,11307.0,0.7493367254395427,,,,,
2025-04-01_30d_d168_h3,60,context,2025-03-27T14:00:00Z,2025-03-27T15:00:00Z,2025-03-27,36.65,9981.0,9374.0,0.691866714943637,,,,,
2025-04-01_30d_d168_h3,61,context,2025-03-27T15:00:00Z,2025-03-27T16:00:00Z,2025-03-27,31.15,11598.0,11830.0,0.6088225091576089,,,,,
2025-04-01_30d_d168_h3,62,context,2025-03-27T16:00:00Z,2025-03-27T17:00:00Z,2025-03-27,31.77,13446.0,13051.0,0.5179363528574266,,,,,
2025-04-01_30d_d168_h3,63,context,2025-03-27T17:00:00Z,2025-03-27T18:00:00Z,2025-03-27,27.15,14516.0,12563.0,0.5124944458142519,,,,,
2025-04-01_30d_d168_h3,64,context,2025-03-27T18:00:00Z,2025-03-27T19:00:00Z,2025-03-27,28.24,14632.0,12396.0,0.5436262292245386,,,,,
2025-04-01_30d_d168_h3,65,context,2025-03-27T19:00:00Z,2025-03-27T20:00:00Z,2025-03-27,26.23,13437.0,12150.0,0.5854701208465717,,,,,
2025-04-01_30d_d168_h3,66,context,2025-03-27T20:00:00Z,2025-03-27T21:00:00Z,2025-03-27,26.94,12627.0,12968.0,0.5888510361563796,,,,,
2025-04-01_30d_d168_h3,67,context,2025-03-27T21:00:00Z,2025-03-27T22:00:00Z,2025-03-27,27.56,10771.0,14596.0,0.5700074968049905,,,,,
2025-04-01_30d_d168_h3,68,context,2025-03-27T22:00:00Z,2025-03-27T23:00:00Z,2025-03-27,29.46,7742.0,15667.0,0.608782203443305,,,,,
2025-04-01_30d_d168_h3,69,context,2025-03-27T23:00:00Z,2025-03-28T00:00:00Z,2025-03-27,37.49,3975.0,16836.0,0.6550626343137796,,,,,
2025-04-01_30d_d168_h3,70,context,2025-03-28T00:00:00Z,2025-03-28T01:00:00Z,2025-03-27,48.35,624.0,17080.0,0.7151958946683271,,,,,
2025-04-01_30d_d168_h3,71,context,2025-03-28T01:00:00Z,2025-03-28T02:00:00Z,2025-03-27,50.79,0.0,17574.0,0.7082249409763499,,,,,
2025-04-01_30d_d168_h3,72,context,2025-03-28T02:00:00Z,2025-03-28T03:00:00Z,2025-03-27,46.47,0.0,17079.0,0.7232588071034048,,,,,
2025-04-01_30d_d168_h3,73,context,2025-03-28T03:00:00Z,2025-03-28T04:00:00Z,2025-03-27,36.87,0.0,14875.0,0.7727593789304201,,,,,
2025-04-01_30d_d168_h3,74,context,2025-03-28T04:00:00Z,2025-03-28T05:00:00Z,2025-03-27,33.19,0.0,13391.0,0.8002308559613441,,,,,
2025-04-01_30d_d168_h3,75,context,2025-03-28T05:00:00Z,2025-03-28T06:00:00Z,2025-03-28,27.5,0.0,12320.0,0.8172078018944385,,,,,
2025-04-01_30d_d168_h3,76,context,2025-03-28T06:00:00Z,2025-03-28T07:00:00Z,2025-03-28,26.51,0.0,9975.0,0.8678441805729207,,,,,
2025-04-01_30d_d168_h3,77,context,2025-03-28T07:00:00Z,2025-03-28T08:00:00Z,2025-03-28,25.6,0.0,9397.0,0.8834973064991068,,,,,
2025-04-01_30d_d168_h3,78,context,2025-03-28T08:00:00Z,2025-03-28T09:00:00Z,2025-03-28,29.99,0.0,9913.0,0.8748821175981394,,,,,
2025-04-01_30d_d168_h3,79,context,2025-03-28T09:00:00Z,2025-03-28T10:00:00Z,2025-03-28,33.16,0.0,9992.0,0.8749300058086611,,,,,
2025-04-01_30d_d168_h3,80,context,2025-03-28T10:00:00Z,2025-03-28T11:00:00Z,2025-03-28,36.19,0.0,10117.0,0.8708015551485002,,,,,
2025-04-01_30d_d168_h3,81,context,2025-03-28T11:00:00Z,2025-03-28T12:00:00Z,2025-03-28,49.07,1.0,9297.0,0.8659967876986403,,,,,
2025-04-01_30d_d168_h3,82,context,2025-03-28T12:00:00Z,2025-03-28T13:00:00Z,2025-03-28,52.97,41.0,8134.0,0.8622293311104066,,,,,
2025-04-01_30d_d168_h3,83,context,2025-03-28T13:00:00Z,2025-03-28T14:00:00Z,2025-03-28,52.79,2000.0,7469.0,0.8406528699500838,,,,,
2025-04-01_30d_d168_h3,84,context,2025-03-28T14:00:00Z,2025-03-28T15:00:00Z,2025-03-28,41.02,6653.0,7602.0,0.7879985299083748,,,,,
2025-04-01_30d_d168_h3,85,context,2025-03-28T15:00:00Z,2025-03-28T16:00:00Z,2025-03-28,36.68,10806.0,7043.0,0.7199522580492147,,,,,
2025-04-01_30d_d168_h3,86,context,2025-03-28T16:00:00Z,2025-03-28T17:00:00Z,2025-03-28,34.76,14628.0,5462.0,0.6825754444015633,,,,,
2025-04-01_30d_d168_h3,87,context,2025-03-28T17:00:00Z,2025-03-28T18:00:00Z,2025-03-28,30.7,15696.0,4115.0,0.6870551176547725,,,,,
2025-04-01_30d_d168_h3,88,context,2025-03-28T18:00:00Z,2025-03-28T19:00:00Z,2025-03-28,27.13,15422.0,3447.0,0.7119102936033356,,,,,
2025-04-01_30d_d168_h3,89,context,2025-03-28T19:00:00Z,2025-03-28T20:00:00Z,2025-03-28,26.31,14762.0,3975.0,0.7203226157238359,,,,,
2025-04-01_30d_d168_h3,90,context,2025-03-28T20:00:00Z,2025-03-28T21:00:00Z,2025-03-28,27.35,14232.0,5073.0,0.7149413504991992,,,,,
2025-04-01_30d_d168_h3,91,context,2025-03-28T21:00:00Z,2025-03-28T22:00:00Z,2025-03-28,27.02,14800.0,5985.0,0.6863179209417757,,,,,
2025-04-01_30d_d168_h3,92,context,2025-03-28T22:00:00Z,2025-03-28T23:00:00Z,2025-03-28,31.42,13469.0,7138.0,0.6859325146254047,,,,,
2025-04-01_30d_d168_h3,93,context,2025-03-28T23:00:00Z,2025-03-29T00:00:00Z,2025-03-28,41.04,10150.0,9337.0,0.6899733911508933,,,,,
2025-04-01_30d_d168_h3,94,context,2025-03-29T00:00:00Z,2025-03-29T01:00:00Z,2025-03-28,49.35,1990.0,12017.0,0.7444452667625914,,,,,
2025-04-01_30d_d168_h3,95,context,2025-03-29T01:00:00Z,2025-03-29T02:00:00Z,2025-03-28,34.79,1.0,16826.0,0.7223002135401728,,,,,
2025-04-01_30d_d168_h3,96,context,2025-03-29T02:00:00Z,2025-03-29T03:00:00Z,2025-03-28,27.46,0.0,20900.0,0.6563128557911038,,,,,
2025-04-01_30d_d168_h3,97,context,2025-03-29T03:00:00Z,2025-03-29T04:00:00Z,2025-03-28,27.17,0.0,22318.0,0.6270326414620477,,,,,
2025-04-01_30d_d168_h3,98,context,2025-03-29T04:00:00Z,2025-03-29T05:00:00Z,2025-03-28,26.51,0.0,22769.0,0.6001733623924902,,,,,
2025-04-01_30d_d168_h3,99,context,2025-03-29T05:00:00Z,2025-03-29T06:00:00Z,2025-03-29,24.84,0.0,22809.0,0.5507453567189363,,,,,
2025-04-01_30d_d168_h3,100,context,2025-03-29T06:00:00Z,2025-03-29T07:00:00Z,2025-03-29,26.0,0.0,22707.0,0.5225774456497264,,,,,
2025-04-01_30d_d168_h3,101,context,2025-03-29T07:00:00Z,2025-03-29T08:00:00Z,2025-03-29,23.66,0.0,22558.0,0.5061497276127739,,,,,
2025-04-01_30d_d168_h3,102,context,2025-03-29T08:00:00Z,2025-03-29T09:00:00Z,2025-03-29,22.56,0.0,22082.0,0.5202517576333526,,,,,
2025-04-01_30d_d168_h3,103,context,2025-03-29T09:00:00Z,2025-03-29T10:00:00Z,2025-03-29,21.91,0.0,21653.0,0.5351672498193223,,,,,
2025-04-01_30d_d168_h3,104,context,2025-03-29T10:00:00Z,2025-03-29T11:00:00Z,2025-03-29,24.79,0.0,20845.0,0.5557832235883432,,,,,
2025-04-01_30d_d168_h3,105,context,2025-03-29T11:00:00Z,2025-03-29T12:00:00Z,2025-03-29,25.63,0.0,20329.0,0.5783202474546537,,,,,
2025-04-01_30d_d168_h3,106,context,2025-03-29T12:00:00Z,2025-03-29T13:00:00Z,2025-03-29,27.46,121.0,19599.0,0.600681226575228,,,,,
2025-04-01_30d_d168_h3,107,context,2025-03-29T13:00:00Z,2025-03-29T14:00:00Z,2025-03-29,24.58,4141.0,16755.0,0.5945842528724965,,,,,
2025-04-01_30d_d168_h3,108,context,2025-03-29T14:00:00Z,2025-03-29T15:00:00Z,2025-03-29,21.36,10722.0,13662.0,0.5689399850641005,,,,,
2025-04-01_30d_d168_h3,109,context,2025-03-29T15:00:00Z,2025-03-29T16:00:00Z,2025-03-29,19.63,14859.0,12476.0,0.5335177368573993,,,,,
2025-04-01_30d_d168_h3,110,context,2025-03-29T16:00:00Z,2025-03-29T17:00:00Z,2025-03-29,21.45,17543.0,10375.0,0.5269389631370522,,,,,
2025-04-01_30d_d168_h3,111,context,2025-03-29T17:00:00Z,2025-03-29T18:00:00Z,2025-03-29,23.98,21320.0,8906.0,0.48246079578981965,,,,,
2025-04-01_30d_d168_h3,112,context,2025-03-29T18:00:00Z,2025-03-29T19:00:00Z,2025-03-29,28.63,22398.0,8915.0,0.49583431484256835,,,,,
2025-04-01_30d_d168_h3,113,context,2025-03-29T19:00:00Z,2025-03-29T20:00:00Z,2025-03-29,30.06,22903.0,11140.0,0.477152588551939,,,,,
2025-04-01_30d_d168_h3,114,context,2025-03-29T20:00:00Z,2025-03-29T21:00:00Z,2025-03-29,37.22,22378.0,13714.0,0.4582890016073128,,,,,
2025-04-01_30d_d168_h3,115,context,2025-03-29T21:00:00Z,2025-03-29T22:00:00Z,2025-03-29,36.19,21241.0,16674.0,0.4299520368785547,,,,,
2025-04-01_30d_d168_h3,116,context,2025-03-29T22:00:00Z,2025-03-29T23:00:00Z,2025-03-29,35.25,17225.0,19263.0,0.4336584412677896,,,,,
2025-04-01_30d_d168_h3,117,context,2025-03-29T23:00:00Z,2025-03-30T00:00:00Z,2025-03-29,35.89,8598.0,20242.0,0.5503911592356776,,,,,
2025-04-01_30d_d168_h3,118,context,2025-03-30T00:00:00Z,2025-03-30T01:00:00Z,2025-03-29,45.0,1449.0,21392.0,0.6336764894463214,,,,,
2025-04-01_30d_d168_h3,119,context,2025-03-30T01:00:00Z,2025-03-30T02:00:00Z,2025-03-29,41.89,2.0,20522.0,0.6625135476688826,,,,,
2025-04-01_30d_d168_h3,120,context,2025-03-30T02:00:00Z,2025-03-30T03:00:00Z,2025-03-29,42.49,0.0,18386.0,0.7053196115289453,,,,,
2025-04-01_30d_d168_h3,121,context,2025-03-30T03:00:00Z,2025-03-30T04:00:00Z,2025-03-29,39.28,0.0,15817.0,0.7561196768390372,,,,,
2025-04-01_30d_d168_h3,122,context,2025-03-30T04:00:00Z,2025-03-30T05:00:00Z,2025-03-29,34.61,0.0,14153.0,0.793053766565647,,,,,
2025-04-01_30d_d168_h3,123,context,2025-03-30T05:00:00Z,2025-03-30T06:00:00Z,2025-03-30,35.2,0.0,12705.0,0.8085779157934252,,,,,
2025-04-01_30d_d168_h3,124,context,2025-03-30T06:00:00Z,2025-03-30T07:00:00Z,2025-03-30,32.66,0.0,13012.0,0.7976225400891649,,,,,
2025-04-01_30d_d168_h3,125,context,2025-03-30T07:00:00Z,2025-03-30T08:00:00Z,2025-03-30,29.17,0.0,14616.0,0.7588146644728928,,,,,
2025-04-01_30d_d168_h3,126,context,2025-03-30T08:00:00Z,2025-03-30T09:00:00Z,2025-03-30,25.22,0.0,15697.0,0.7394901496332303,,,,,
2025-04-01_30d_d168_h3,127,context,2025-03-30T09:00:00Z,2025-03-30T10:00:00Z,2025-03-30,23.2,0.0,16283.0,0.7288171956674082,,,,,
2025-04-01_30d_d168_h3,128,context,2025-03-30T10:00:00Z,2025-03-30T11:00:00Z,2025-03-30,24.08,0.0,16432.0,0.7211160105120327,,,,,
2025-04-01_30d_d168_h3,129,context,2025-03-30T11:00:00Z,2025-03-30T12:00:00Z,2025-03-30,24.38,0.0,16629.0,0.7202591837888813,,,,,
2025-04-01_30d_d168_h3,130,context,2025-03-30T12:00:00Z,2025-03-30T13:00:00Z,2025-03-30,24.04,128.0,16725.0,0.7189739170398397,,,,,
2025-04-01_30d_d168_h3,131,context,2025-03-30T13:00:00Z,2025-03-30T14:00:00Z,2025-03-30,22.42,4209.0,16365.0,0.655469916518325,,,,,
2025-04-01_30d_d168_h3,132,context,2025-03-30T14:00:00Z,2025-03-30T15:00:00Z,2025-03-30,21.04,11194.0,15098.0,0.543021935810832,,,,,
2025-04-01_30d_d168_h3,133,context,2025-03-30T15:00:00Z,2025-03-30T16:00:00Z,2025-03-30,21.74,14221.0,15322.0,0.49171176554888735,,,,,
2025-04-01_30d_d168_h3,134,context,2025-03-30T16:00:00Z,2025-03-30T17:00:00Z,2025-03-30,23.39,17469.0,12860.0,0.47280051834565806,,,,,
2025-04-01_30d_d168_h3,135,context,2025-03-30T17:00:00Z,2025-03-30T18:00:00Z,2025-03-30,26.39,19327.0,10202.0,0.4938290400657749,,,,,
2025-04-01_30d_d168_h3,136,context,2025-03-30T18:00:00Z,2025-03-30T19:00:00Z,2025-03-30,34.09,19967.0,7859.0,0.5514436045497063,,,,,
2025-04-01_30d_d168_h3,137,context,2025-03-30T19:00:00Z,2025-03-30T20:00:00Z,2025-03-30,37.92,20116.0,6186.0,0.6075209562258971,,,,,
2025-04-01_30d_d168_h3,138,context,2025-03-30T20:00:00Z,2025-03-30T21:00:00Z,2025-03-30,32.24,20257.0,5091.0,0.6386125222305608,,,,,
2025-04-01_30d_d168_h3,139,context,2025-03-30T21:00:00Z,2025-03-30T22:00:00Z,2025-03-30,34.58,19616.0,4554.0,0.6525515970059541,,,,,
2025-04-01_30d_d168_h3,140,context,2025-03-30T22:00:00Z,2025-03-30T23:00:00Z,2025-03-30,35.24,16769.0,4256.0,0.6918085785606487,,,,,
2025-04-01_30d_d168_h3,141,context,2025-03-30T23:00:00Z,2025-03-31T00:00:00Z,2025-03-30,58.93,10623.0,4899.0,0.7703784552249346,,,,,
2025-04-01_30d_d168_h3,142,context,2025-03-31T00:00:00Z,2025-03-31T01:00:00Z,2025-03-30,120.72,1996.0,6610.0,0.8374127342115879,,,,,
2025-04-01_30d_d168_h3,143,context,2025-03-31T01:00:00Z,2025-03-31T02:00:00Z,2025-03-30,89.36,2.0,9264.0,0.8491625847819592,,,,,
2025-04-01_30d_d168_h3,144,context,2025-03-31T02:00:00Z,2025-03-31T03:00:00Z,2025-03-30,56.03,0.0,12238.0,0.8288009003633575,,,,,
2025-04-01_30d_d168_h3,145,context,2025-03-31T03:00:00Z,2025-03-31T04:00:00Z,2025-03-30,38.63,0.0,13730.0,0.807092200424273,,,,,
2025-04-01_30d_d168_h3,146,context,2025-03-31T04:00:00Z,2025-03-31T05:00:00Z,2025-03-30,31.38,0.0,13057.0,0.8159448947743704,,,,,
2025-04-01_30d_d168_h3,147,context,2025-03-31T05:00:00Z,2025-03-31T06:00:00Z,2025-03-31,33.63,0.0,11762.0,0.8357678748487026,,,,,
2025-04-01_30d_d168_h3,148,context,2025-03-31T06:00:00Z,2025-03-31T07:00:00Z,2025-03-31,33.89,0.0,9704.0,0.8716996340794451,,,,,
2025-04-01_30d_d168_h3,149,context,2025-03-31T07:00:00Z,2025-03-31T08:00:00Z,2025-03-31,34.31,0.0,7086.0,0.9189305684269591,,,,,
2025-04-01_30d_d168_h3,150,context,2025-03-31T08:00:00Z,2025-03-31T09:00:00Z,2025-03-31,35.07,0.0,5120.0,0.9594938999680998,,,,,
2025-04-01_30d_d168_h3,151,context,2025-03-31T09:00:00Z,2025-03-31T10:00:00Z,2025-03-31,38.45,0.0,5753.0,0.9550420083905449,,,,,
2025-04-01_30d_d168_h3,152,context,2025-03-31T10:00:00Z,2025-03-31T11:00:00Z,2025-03-31,39.85,0.0,7484.0,0.9197061303858095,,,,,
2025-04-01_30d_d168_h3,153,context,2025-03-31T11:00:00Z,2025-03-31T12:00:00Z,2025-03-31,42.81,0.0,7863.0,0.8844128062544787,,,,,
2025-04-01_30d_d168_h3,154,context,2025-03-31T12:00:00Z,2025-03-31T13:00:00Z,2025-03-31,45.5,437.0,8242.0,0.8612029092620541,,,,,
2025-04-01_30d_d168_h3,155,context,2025-03-31T13:00:00Z,2025-03-31T14:00:00Z,2025-03-31,29.23,6986.0,7101.0,0.7846324059873926,,,,,
2025-04-01_30d_d168_h3,156,context,2025-03-31T14:00:00Z,2025-03-31T15:00:00Z,2025-03-31,23.69,17194.0,5173.0,0.6387591413573629,,,,,
2025-04-01_30d_d168_h3,157,context,2025-03-31T15:00:00Z,2025-03-31T16:00:00Z,2025-03-31,28.77,21274.0,4591.0,0.5751718573750058,,,,,
2025-04-01_30d_d168_h3,158,context,2025-03-31T16:00:00Z,2025-03-31T17:00:00Z,2025-03-31,31.63,22519.0,3715.0,0.5631622138503768,,,,,
2025-04-01_30d_d168_h3,159,context,2025-03-31T17:00:00Z,2025-03-31T18:00:00Z,2025-03-31,40.31,24301.0,3462.0,0.5334590195547038,,,,,
2025-04-01_30d_d168_h3,160,context,2025-03-31T18:00:00Z,2025-03-31T19:00:00Z,2025-03-31,55.5,24891.0,2946.0,0.5390480581792398,,,,,
